,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance
112523,0,0,0,0,0,72
112524,1,0,0,100,0,164
112525,3,1,4,242,0,678
112526,3,0,1,209,0,1953
112527,1,0,0,174,0,56
112528,0,0,0,23,0,1756
112529,1,0,3,112,0,2919
112530,1,1,0,100,0,230
112531,0,0,0,0,0,320
112532,0,0,1,0,0,1190
112533,2,0,1,198,0,677
112534,0,0,0,24,0,51
112535,1,1,1,109,0,916
112536,0,0,0,0,0,182
112537,0,0,0,0,0,2125
112538,0,0,2,23,0,3152
112539,2,0,1,242,0,969
112540,1,0,0,165,0,1643
112541,1,0,14,43,0,1844
112542,0,0,7,66,0,1143
112543,1,0,0,163,0,1727
112544,0,0,0,0,0,31
112545,0,0,0,0,0,419
112546,0,0,0,0,0,649
112547,0,0,0,0,0,88
112548,3,0,2,318,0,1638
112549,2,1,7,215,0,1755
112550,0,0,0,0,0,461
112551,2,0,1,241,0,1235
112552,0,0,0,0,0,0
112553,0,0,0,0,0,23
112554,2,1,0,243,0,1398
112555,0,0,0,0,0,1535
112556,3,2,8,293,0,2311
112557,2,0,0,150,0,1390
112558,0,0,0,59,0,221
112559,1,0,0,100,0,282
112560,0,0,0,21,0,218
112561,0,0,0,0,0,31
112562,2,1,3,256,0,4253
112563,0,0,0,0,0,198
112564,2,1,0,161,0,4255
112565,1,0,0,100,0,29
112566,3,0,0,298,0,2163
112567,0,0,0,0,0,0
112568,0,0,0,12,0,0
112569,1,0,0,100,0,824
112570,0,0,0,3,0,545
112571,0,0,3,23,0,154
112572,0,0,0,70,0,482
112573,0,0,0,0,0,90
112574,4,0,4,330,0,2884
112575,4,0,0,257,0,2472
112576,3,0,0,285,0,411
112577,0,0,0,0,0,14
112578,0,0,1,66,0,463
112579,0,0,0,0,0,542
112580,1,0,1,100,0,1119
112581,0,0,0,55,0,146
112582,0,0,0,0,0,102
112583,1,0,0,100,0,573
112584,0,0,0,0,0,285
112585,0,0,0,0,0,135
112586,0,0,0,0,0,15
112587,0,0,0,0,0,268
112588,0,0,0,0,0,168
112589,0,0,0,0,0,602
112590,2,1,1,289,0,1317
112591,1,0,1,122,0,1126
112592,1,1,1,100,0,1584
112593,2,0,4,202,0,373
112594,0,0,0,0,0,36
112595,4,3,11,401,0,3040
112596,0,0,0,0,0,248
112597,2,2,2,200,0,945
112598,0,0,0,0,0,467
112599,0,0,0,0,0,721
112600,0,0,6,38,0,1942
112601,1,0,2,96,0,740
112602,0,0,0,27,0,25
112603,0,0,0,625,0,0
112604,2,1,1,258,0,2459
112605,8,3,0,810,0,2041
112606,2,0,0,190,0,303
112607,0,0,0,0,0,26
112608,0,0,0,0,0,213
112609,1,0,7,137,0,3030
112610,0,0,0,0,0,7
112611,5,1,2,459,0,3936
112612,2,0,2,362,0,2261
112613,1,0,0,166,0,446
112614,0,0,0,0,0,0
112615,1,1,9,100,0,549
112616,1,0,0,100,0,98
112617,0,0,0,0,0,2644
112618,0,0,0,0,0,849
112619,5,1,3,706,0,1468
112620,2,0,0,202,0,1453
112621,1,0,0,148,0,2159
112622,1,0,1,100,0,1731
112623,2,1,0,376,0,1963
112624,2,1,1,299,0,499
112625,1,0,0,100,0,184
112626,1,0,1,44,0,1651
112627,0,0,0,88,0,1988
112628,0,0,0,0,0,780
112629,7,0,6,688,0,1252
112630,0,0,0,28,0,55
112631,0,0,0,0,0,487
112632,1,0,0,92,0,594
112633,0,0,0,129,0,0
112634,4,0,6,514,0,1797
112635,0,0,0,0,0,772
112636,0,0,5,61,0,2577
112637,1,1,5,131,0,4130
112638,0,0,0,0,0,584
112639,1,0,0,78,0,75
112640,0,0,0,0,0,107
112641,0,0,1,140,0,2496
112642,0,0,0,47,0,18
112643,0,0,0,0,0,157
112644,0,0,0,85,0,2315
112645,0,0,0,0,0,356
112646,0,0,0,34,0,84
112647,0,0,0,0,0,792
112648,1,0,0,71,0,1042
112649,0,0,0,77,0,2306
112650,0,0,0,201,0,1562
112651,0,0,4,0,0,1457
112652,0,0,0,0,0,220
112653,0,0,0,26,0,56
112654,3,1,2,409,0,1623
112655,0,0,2,0,0,2193
112656,0,0,0,0,0,700
112657,0,0,0,0,0,45
112658,0,0,2,0,0,213
112659,1,0,8,163,0,1873
112660,0,0,0,0,0,255
112661,1,1,5,169,0,855
112662,0,0,4,27,0,1077
112663,0,0,0,32,0,49
112664,4,2,1,449,0,732
112665,2,0,4,157,0,2817
112666,2,2,6,355,0,1147
112667,1,0,0,170,0,109
112668,1,0,0,100,0,609
112669,1,1,0,100,0,43
112670,0,0,0,25,0,191
112671,0,0,0,0,0,0
112672,1,0,0,100,0,635
112673,0,0,0,12,0,41
112674,1,0,1,100,0,114
112675,0,0,0,0,0,268
112676,1,1,1,100,0,548
112677,1,1,0,100,0,797
112678,0,0,0,307,0,0
112679,1,0,0,100,0,2981
112680,1,0,0,195,0,322
112681,0,0,0,0,0,108
112682,0,0,3,0,0,1279
112683,4,0,7,459,0,2435
112684,0,0,4,82,0,2660
112685,0,0,0,0,0,377
112686,0,0,0,82,0,81
112687,0,0,0,0,0,115
112688,1,0,0,100,0,1041
112689,0,0,0,0,0,78
112690,0,0,0,10,0,7
112691,1,0,2,91,0,1699
112692,0,0,0,0,0,32
112693,3,1,1,428,0,2777
112694,0,0,0,0,0,1045
112695,0,0,0,0,0,32
112696,2,0,1,278,0,446
112697,4,0,1,426,0,4487
112698,0,0,0,0,0,47
112699,1,1,0,213,0,2368
112700,2,0,1,200,0,282
112701,4,0,3,367,0,1334
112702,3,1,2,383,0,2992
112703,0,0,1,82,0,226
112704,0,0,0,0,0,0
112705,1,0,1,86,0,1210
112706,0,0,0,0,0,599
112707,1,0,0,100,0,34
112708,1,0,4,100,0,1570
112709,0,0,0,85,0,121
112710,0,0,4,0,0,942
112711,0,0,0,0,0,316
112712,0,0,0,0,0,0
112713,0,0,0,66,0,76
112714,0,0,4,1,0,1011
112715,1,0,1,126,0,1494
112716,4,0,1,493,0,2611
112717,1,0,0,100,0,2965
112718,1,0,0,100,0,172
112719,0,0,0,81,0,613
112720,0,0,1,0,0,1764
112721,0,0,0,0,0,899
112722,0,0,0,0,0,0
112723,0,0,0,0,0,38
112724,3,0,9,254,0,2149
112725,2,0,0,200,0,1171
112726,0,0,0,90,0,604
112727,1,0,0,100,0,1461
112728,2,0,9,200,0,2503
112729,1,0,4,100,0,2099
112730,2,0,0,198,0,2835
112731,0,0,0,0,0,451
112732,1,0,0,127,0,2327
112733,0,0,0,490,0,0
112734,0,0,0,0,0,28
112735,0,0,0,91,0,337
112736,0,0,0,0,0,13
112737,1,1,7,198,0,2578
112738,2,0,3,168,0,2898
112739,1,0,0,133,0,147
112740,0,0,0,38,0,720
112741,1,0,0,100,0,592
112742,0,0,0,0,0,104
112743,0,0,0,0,0,1245
112744,1,0,2,100,0,1745
112745,0,0,0,66,0,31
112746,0,0,0,103,0,502
112747,0,0,5,0,0,219
112748,0,0,0,0,0,0
112749,0,0,0,22,0,835
112750,3,0,0,314,0,756
112751,3,1,3,239,0,1136
112752,0,0,0,0,0,8
112753,0,0,0,0,0,1438
112754,0,0,0,285,0,0
112755,0,0,20,0,0,2059
112756,0,0,0,56,0,68
112757,0,0,0,60,0,219
112758,3,1,2,263,0,2066
112759,0,0,0,0,0,3046
112760,0,0,0,0,0,2546
112761,0,0,1,20,0,1759
112762,1,0,2,121,0,2769
112763,0,0,0,21,0,3
112764,1,0,0,100,0,295
112765,0,0,0,88,0,0
112766,0,0,2,0,0,977
112767,1,0,1,123,0,992
112768,3,0,1,281,0,3610
112769,0,0,0,0,0,43
112770,1,0,17,100,0,2186
112771,0,0,0,0,0,760
112772,1,1,1,97,0,1496
112773,0,0,0,0,0,554
112774,0,0,0,0,0,82
112775,0,0,0,0,0,234
112776,0,0,0,0,0,50
112777,8,2,3,928,0,2189
112778,2,0,0,200,0,114
112779,0,0,0,22,0,448
112780,0,0,0,93,0,90
112781,0,0,22,158,0,1388
112782,0,0,0,0,0,974
112783,0,0,1,0,0,3376
112784,0,0,1,33,0,639
112785,3,0,1,402,0,1004
112786,1,0,0,100,0,65
112787,0,0,6,325,0,1910
112788,1,1,0,100,0,282
112789,0,0,0,0,0,2238
112790,0,0,0,0,0,0
112791,0,0,0,0,0,1529
112792,0,0,0,0,0,588
112793,0,0,0,0,0,7
112794,1,1,0,100,0,618
112795,0,0,0,0,0,232
112796,0,0,0,0,0,192
112797,0,0,0,0,0,331
112798,3,0,6,227,0,2531
112799,0,0,0,71,0,225
112800,0,0,0,0,0,31
112801,0,0,0,0,0,137
112802,0,0,4,0,0,2395
112803,1,0,0,100,0,643
112804,0,0,0,0,0,425
112805,1,0,2,179,0,227
112806,3,1,5,224,0,1236
112807,0,0,6,7,0,1239
112808,1,0,0,309,0,2921
112809,1,0,1,103,0,505
112810,1,0,12,299,0,3997
112811,1,0,3,128,0,1108
112812,1,0,1,134,0,1031
112813,1,0,0,145,0,1374
112814,1,0,0,28,0,3148
112815,3,1,1,422,0,2760
112816,0,0,0,0,0,285
112817,1,0,1,100,0,1651
112818,0,0,0,90,0,0
112819,0,0,0,0,0,2389
112820,0,0,0,0,0,0
112821,8,4,4,949,0,2032
112822,0,0,0,29,0,236
112823,0,0,0,0,0,908
112824,0,0,0,0,0,1136
112825,0,0,5,67,0,1255
112826,1,1,2,100,0,1337
112827,0,0,0,55,0,56
112828,0,0,0,55,0,115
112829,1,1,0,169,0,91
112830,0,0,0,0,0,157
112831,0,0,0,54,0,0
112832,0,0,3,69,0,966
112833,2,0,2,140,0,1628
112834,1,0,0,119,0,1068
112835,0,0,0,178,0,0
112836,0,0,0,0,0,340
112837,2,1,2,194,0,2155
112838,3,1,3,275,0,310
112839,1,0,0,170,0,1030
112840,0,0,0,0,0,42
112841,2,1,5,158,0,1385
112842,5,0,0,386,0,2492
112843,0,0,0,0,0,583
112844,0,0,0,0,0,110
112845,0,0,1,0,0,239
112846,0,0,0,0,0,0
112847,1,0,0,127,0,616
112848,0,0,0,0,0,12
112849,3,1,0,321,0,1120
112850,0,0,0,68,0,3925
112851,0,0,0,58,0,1347
112852,0,0,3,0,0,1224
112853,0,0,0,89,0,71
112854,0,0,0,0,0,182
112855,2,0,2,200,0,1112
112856,1,0,0,100,0,218
112857,0,0,1,0,0,294
112858,0,0,0,0,0,88
112859,0,0,0,0,0,1894
112860,0,0,0,0,0,1729
112861,2,0,0,179,0,1375
112862,0,0,0,0,0,210
112863,2,0,0,200,0,887
112864,0,0,0,91,0,0
112865,0,0,0,42,0,138
112866,0,0,0,0,0,372
112867,0,0,0,0,0,315
112868,1,0,0,100,0,321
112869,0,0,0,0,0,464
112870,0,0,0,0,0,59
112871,0,0,0,0,0,89
112872,1,0,0,43,0,1708
112873,2,0,2,295,0,1040
112874,2,1,7,325,0,1195
112875,2,0,2,124,0,2004
112876,0,0,0,92,0,422
112877,0,0,2,66,0,1917
112878,0,0,0,0,0,3008
112879,0,0,0,0,0,142
112880,2,0,2,220,0,1130
112881,1,1,1,232,0,501
112882,2,1,0,200,0,72
112883,0,0,0,0,0,131
112884,0,0,1,0,0,2245
112885,1,0,0,100,0,60
112886,0,0,0,77,0,1216
112887,0,0,0,64,0,167
112888,2,1,6,200,0,3002
112889,0,0,0,0,0,382
112890,1,1,0,100,0,1978
112891,0,0,0,47,0,62
112892,1,1,7,174,0,575
112893,0,0,0,0,0,53
112894,0,0,2,19,0,2106
112895,0,0,0,53,0,86
112896,0,0,0,72,0,119
112897,1,0,0,100,0,2278
112898,0,0,0,0,0,0
112899,0,0,1,65,0,994
112900,2,0,0,241,0,1496
112901,0,0,0,2,0,1418
112902,0,0,0,31,0,1096
112903,1,0,0,95,0,17
112904,0,0,0,0,0,199
112905,0,0,0,0,0,0
112906,0,0,0,0,0,961
112907,2,0,6,235,0,5632
112908,0,0,0,0,0,450
112909,0,0,1,203,0,608
112910,0,0,0,81,0,905
112911,0,0,0,80,0,182
112912,1,1,1,114,0,1076
112913,0,0,0,63,0,1114
112914,0,0,1,67,0,2962
112915,0,0,0,0,0,139
112916,1,0,0,152,0,1075
112917,0,0,0,0,0,132
112918,3,1,0,423,0,1206
112919,0,0,0,0,0,1512
112920,0,0,0,0,0,866
112921,2,0,0,303,0,2758
112922,0,0,0,42,0,0
112923,0,0,0,10,0,128
112924,1,0,10,96,0,1808
112925,0,0,0,0,0,119
112926,1,0,0,110,0,3553
112927,0,0,0,0,0,7
112928,0,0,0,0,0,136
112929,0,0,0,53,0,84
112930,0,0,0,0,0,103
112931,0,0,0,33,0,453
112932,0,0,0,0,0,81
112933,5,1,10,675,0,1776
112934,0,0,0,40,0,117
112935,0,0,0,22,0,173
112936,0,0,0,0,0,0
112937,1,0,0,108,0,980
112938,0,0,0,0,0,759
112939,4,2,1,481,0,686
112940,0,0,2,0,0,1267
112941,3,0,0,322,0,218
112942,1,0,0,160,0,898
112943,6,3,3,544,0,1732
112944,1,0,0,90,0,1978
112945,0,0,0,35,0,2075
112946,1,0,5,100,0,965
112947,0,0,0,0,0,18
112948,0,0,0,21,0,613
112949,0,0,0,0,0,26
112950,5,1,1,549,0,813
112951,0,0,0,0,0,175
112952,0,0,0,0,0,313
112953,1,1,0,100,0,154
112954,0,0,0,0,0,0
112955,0,0,0,53,0,101
112956,0,0,0,61,0,231
112957,1,0,0,128,0,65
112958,0,0,0,0,0,551
112959,0,0,0,0,0,1456
112960,3,1,3,499,0,814
112961,1,0,0,147,0,112
112962,0,0,0,0,0,20
112963,0,0,0,45,0,300
112964,1,0,0,100,0,78
112965,0,0,0,0,0,0
112966,1,1,0,75,0,219
112967,1,0,0,116,0,1023
112968,0,0,0,0,0,23
112969,0,0,0,89,0,436
112970,1,0,2,174,0,862
112971,1,0,2,259,0,1730
112972,2,0,4,163,0,3509
112973,0,0,2,55,0,2887
112974,0,0,0,0,0,560
112975,0,0,0,79,0,0
112976,1,0,0,137,0,984
112977,0,0,0,58,0,53
112978,4,0,2,430,0,1201
112979,1,0,0,100,0,178
112980,0,0,0,25,0,1973
112981,0,0,0,0,0,113
112982,4,2,5,365,0,1431
112983,0,0,2,0,0,719
112984,2,1,0,360,0,1045
112985,2,1,2,253,0,3509
112986,0,0,0,0,0,1187
112987,0,0,0,0,0,0
112988,0,0,0,0,0,2005
112989,2,0,1,204,0,2567
112990,1,0,0,94,0,848
112991,0,0,0,0,0,0
112992,0,0,0,0,0,2128
112993,0,0,0,0,0,0
112994,0,0,0,0,0,42
112995,3,1,1,416,0,3144
112996,0,0,0,93,0,1782
112997,3,0,5,313,0,3717
112998,3,2,5,305,0,1677
112999,0,0,0,0,0,0
113000,0,0,0,50,0,800
113001,0,0,4,19,0,3203
113002,1,1,0,100,0,54
113003,2,0,1,200,0,1088
113004,0,0,0,0,0,240
113005,2,0,0,200,0,1041
113006,0,0,0,0,0,37
113007,0,0,1,0,0,1842
113008,1,0,0,94,0,1323
113009,6,3,4,481,0,2079
113010,2,0,0,200,0,90
113011,2,0,0,200,0,1738
113012,0,0,0,0,0,14
113013,1,0,0,109,0,593
113014,0,0,0,0,0,2291
113015,1,1,4,67,0,1245
113016,0,0,0,0,0,32
113017,0,0,1,25,0,2266
113018,1,0,8,110,0,1596
113019,0,0,0,100,0,174
113020,2,2,0,200,0,169
113021,0,0,0,0,0,652
113022,4,0,0,446,0,1261
113023,0,0,3,0,0,1323
113024,0,0,1,40,0,182
113025,0,0,17,0,0,1858
113026,1,1,0,100,0,2058
113027,0,0,0,85,0,119
113028,1,0,0,100,0,1310
113029,1,0,1,100,0,870
113030,5,2,3,471,0,3609
113031,2,1,3,269,0,2448
113032,0,0,0,0,0,47
113033,0,0,3,0,0,976
113034,0,0,0,44,0,3814
113035,0,0,0,100,0,597
113036,1,1,0,124,0,454
113037,0,0,0,0,0,0
113038,1,0,1,100,0,161
113039,0,0,0,0,0,87
113040,7,2,3,708,0,3208
113041,2,1,1,286,0,1360
113042,0,0,0,0,0,10
113043,0,0,0,44,0,240
113044,1,0,2,151,0,2172
113045,0,0,0,86,0,1148
113046,0,0,0,118,0,0
113047,0,0,0,0,0,21
113048,1,1,1,122,0,492
113049,2,0,0,225,0,2791
113050,1,0,5,100,0,3029
113051,1,0,0,100,0,241
113052,0,0,0,0,0,28
113053,1,0,0,150,0,505
113054,2,0,2,179,0,3392
113055,0,0,0,0,0,40
113056,0,0,0,32,0,146
113057,0,0,0,0,0,41
113058,0,0,0,85,0,219
113059,0,0,0,0,0,532
113060,0,0,0,52,0,256
113061,0,0,0,0,0,0
113062,1,1,0,12,0,2405
113063,4,1,5,407,0,1533
113064,2,0,2,200,0,538
113065,5,1,0,623,0,2261
113066,1,0,3,181,0,1784
113067,2,0,1,200,0,2037
113068,8,4,2,790,0,3861
113069,1,0,1,100,0,146
113070,0,0,0,0,0,735
113071,0,0,0,40,0,100
113072,0,0,0,0,0,1236
113073,1,0,8,148,0,2675
113074,0,0,0,0,0,55
113075,0,0,0,0,0,9
113076,0,0,1,0,0,3390
113077,0,0,0,0,0,1469
113078,0,0,0,0,0,0
113079,1,1,0,100,0,1947
113080,3,1,1,215,0,2427
113081,1,1,2,100,0,1551
113082,0,0,0,0,0,102
113083,2,0,2,258,0,1926
113084,0,0,9,0,0,3327
113085,0,0,0,0,0,821
113086,0,0,0,0,0,19
113087,0,0,0,0,0,108
113088,1,0,1,156,0,1855
113089,0,0,0,0,0,954
113090,0,0,0,0,0,882
113091,1,1,0,100,0,948
113092,5,2,1,447,0,1087
113093,1,0,1,128,0,1785
113094,0,0,0,87,0,568
113095,1,0,0,119,0,283
113096,0,0,0,299,0,0
113097,0,0,0,93,0,129
113098,0,0,0,0,0,126
113099,2,0,0,200,0,81
113100,0,0,0,0,0,920
113101,0,0,0,0,0,145
113102,0,0,0,0,0,1487
113103,2,0,1,228,0,1531
113104,0,0,0,25,0,1812
113105,0,0,0,0,0,434
113106,0,0,0,0,0,60
113107,0,0,0,0,0,222
113108,0,0,1,46,0,301
113109,0,0,0,21,0,22
113110,0,0,0,0,0,0
113111,1,0,3,67,0,1938
113112,0,0,0,111,0,1749
113113,0,0,0,0,0,27
113114,0,0,1,18,0,521
113115,0,0,0,0,0,701
113116,2,1,7,274,0,3749
113117,3,0,3,307,0,648
113118,0,0,0,0,0,201
113119,0,0,0,0,0,0
113120,0,0,0,0,0,41
113121,0,0,0,0,0,0
113122,4,0,6,556,0,2279
113123,0,0,0,34,0,97
113124,2,0,0,200,0,564
113125,0,0,0,14,0,474
113126,0,0,0,0,0,152
113127,0,0,0,0,0,458
113128,0,0,0,0,0,219
113129,0,0,0,76,0,170
113130,0,0,0,0,0,188
113131,0,0,0,55,0,639
113132,1,0,3,51,0,1964
113133,0,0,2,112,0,1292
113134,1,1,1,100,0,1171
113135,0,0,0,0,0,56
113136,0,0,0,0,0,117
113137,0,0,0,0,0,206
113138,0,0,0,0,0,115
113139,0,0,0,41,0,0
113140,1,0,1,100,0,2353
113141,6,1,0,628,0,1594
113142,1,0,1,170,0,130
113143,0,0,0,0,0,1958
113144,0,0,0,0,0,136
113145,0,0,0,52,0,1558
113146,1,0,0,97,0,417
113147,0,0,0,0,0,46
113148,2,0,0,280,0,2937
113149,0,0,0,0,0,145
113150,1,0,0,174,0,2162
113151,0,0,0,17,0,476
113152,3,1,0,266,0,2219
113153,0,0,0,0,0,36
113154,1,0,1,148,0,1931
113155,0,0,0,0,0,4
113156,1,0,0,89,0,568
113157,0,0,0,847,0,0
113158,0,0,0,53,0,200
113159,4,0,0,461,0,3249
113160,4,3,0,389,0,1733
113161,2,1,1,294,0,2907
113162,1,0,4,187,0,1152
113163,2,1,6,198,0,1354
113164,3,2,0,300,0,2337
113165,0,0,0,116,0,643
113166,2,0,2,200,0,2279
113167,0,0,0,58,0,51
113168,1,0,5,202,0,731
113169,0,0,0,26,0,163
113170,0,0,0,116,0,226
113171,0,0,2,0,0,565
113172,0,0,0,84,0,168
113173,0,0,0,23,0,1118
113174,1,1,0,100,0,19
113175,2,0,1,262,0,583
113176,0,0,0,0,0,0
113177,0,0,0,80,0,25
113178,1,0,0,100,0,395
113179,1,0,0,196,0,19
113180,1,0,3,84,0,1078
113181,0,0,0,0,0,0
113182,0,0,0,0,0,0
113183,0,0,2,98,0,111
113184,1,0,0,179,0,265
113185,0,0,0,119,0,289
113186,4,0,1,363,0,2586
113187,0,0,0,193,0,0
113188,0,0,1,98,0,900
113189,0,0,0,0,0,126
113190,0,0,0,0,0,5
113191,0,0,0,7,0,1136
113192,0,0,0,0,0,34
113193,0,0,0,0,0,1126
113194,1,0,0,93,0,2009
113195,0,0,0,51,0,1277
113196,0,0,0,0,0,2749
113197,1,0,1,100,0,1267
113198,0,0,0,0,0,1979
113199,0,0,0,20,0,2063
113200,3,1,0,300,0,2250
113201,1,0,0,100,0,2036
113202,0,0,0,0,0,368
113203,2,0,2,138,0,1672
113204,1,1,0,100,0,1791
113205,4,1,4,455,0,3072
113206,1,0,0,137,0,191
113207,2,0,0,260,0,1807
113208,0,0,1,81,0,292
113209,0,0,0,0,0,65
113210,1,1,2,137,0,3057
113211,1,0,0,100,0,118
113212,0,0,0,0,0,474
113213,0,0,0,0,0,0
113214,0,0,1,65,0,833
113215,0,0,0,0,0,0
113216,5,0,2,510,0,2139
113217,0,0,0,93,0,3115
113218,0,0,0,0,0,1814
113219,0,0,1,97,0,1587
113220,3,1,3,361,0,1615
113221,0,0,0,0,0,714
113222,0,0,0,0,0,23
113223,0,0,0,0,0,53
113224,3,1,0,237,0,590
113225,4,3,1,403,0,2882
113226,6,2,5,583,0,953
113227,0,0,2,0,0,632
113228,0,0,0,0,0,3
113229,1,0,0,100,0,1046
113230,0,0,0,28,0,168
113231,2,1,1,234,0,2823
113232,0,0,0,0,0,14
113233,3,0,2,289,0,2846
113234,2,0,8,225,0,2198
113235,1,0,4,100,0,2918
113236,1,0,3,396,0,1744
113237,0,0,0,29,0,1455
113238,2,0,6,145,0,975
113239,2,1,0,200,0,858
113240,1,0,0,100,0,132
113241,2,0,0,231,0,906
113242,0,0,7,15,0,2626
113243,0,0,0,0,0,70
113244,2,0,7,349,0,1233
113245,1,1,4,38,0,1551
113246,0,0,0,0,0,1303
113247,0,0,0,0,0,13
113248,0,0,0,0,0,363
113249,0,0,0,0,0,87
113250,1,0,0,100,0,928
113251,5,1,0,471,0,1222
113252,4,1,1,389,0,1567
113253,0,0,1,21,0,411
113254,0,0,0,0,0,43
113255,0,0,0,38,0,0
113256,4,1,1,443,0,2168
113257,1,0,0,100,0,509
113258,1,0,0,100,0,320
113259,0,0,0,0,0,1423
113260,0,0,0,0,0,54
113261,0,0,0,0,0,639
113262,0,0,0,22,0,944
113263,0,0,0,0,0,0
113264,3,1,3,397,0,2200
113265,5,1,3,844,0,2025
113266,1,1,0,50,0,2353
113267,0,0,0,0,0,8
113268,0,0,1,24,0,673
113269,0,0,0,0,0,1948
113270,0,0,0,0,0,945
113271,1,0,0,100,0,195
113272,0,0,0,0,0,20
113273,0,0,0,0,0,286
113274,0,0,0,0,0,45
113275,1,0,0,168,0,2034
113276,1,0,1,106,0,2523
113277,0,0,0,49,0,0
113278,2,1,0,114,0,162
113279,2,0,0,153,0,285
113280,0,0,0,0,0,623
113281,2,0,0,221,0,636
113282,1,0,1,124,0,1188
113283,0,0,0,0,0,36
113284,3,1,1,375,0,1435
113285,1,0,0,57,0,89
113286,0,0,0,75,0,507
113287,0,0,0,92,0,196
113288,2,1,0,200,0,2405
113289,0,0,0,95,0,47
113290,0,0,0,23,0,228
113291,2,1,1,269,0,1105
113292,1,0,1,100,0,134
113293,1,0,0,166,0,3365
113294,0,0,0,0,0,0
113295,0,0,1,0,0,87
113296,2,0,0,157,0,168
113297,0,0,0,23,0,769
113298,1,0,5,100,0,2856
113299,1,1,1,167,0,199
113300,5,0,2,520,0,4768
113301,0,0,0,0,0,58
113302,0,0,0,0,0,193
113303,0,0,0,15,0,28
113304,0,0,0,0,0,1497
113305,3,0,1,251,0,467
113306,0,0,0,65,0,146
113307,1,0,0,96,0,2272
113308,0,0,0,0,0,186
113309,6,1,2,548,0,2816
113310,2,2,0,229,0,1393
113311,0,0,0,0,0,5
113312,0,0,0,0,0,77
113313,0,0,0,0,0,0
113314,1,0,0,100,0,206
113315,0,0,12,11,0,1968
113316,3,2,5,312,0,1160
113317,0,0,0,5,0,729
113318,2,0,1,265,0,963
113319,0,0,2,31,0,3740
113320,0,0,0,0,0,676
113321,0,0,0,0,0,0
113322,0,0,0,0,0,88
113323,0,0,0,0,0,115
113324,0,0,0,92,0,47
113325,0,0,0,0,0,200
113326,0,0,0,0,0,0
113327,1,0,0,163,0,33
113328,0,0,0,0,0,49
113329,0,0,0,13,0,0
113330,0,0,0,0,0,1028
113331,1,1,1,156,0,454
113332,0,0,0,0,0,106
113333,1,1,1,100,0,684
113334,1,0,1,95,0,1875
113335,0,0,0,0,0,447
113336,3,2,0,300,0,2256
113337,1,1,0,100,0,172
113338,2,0,1,235,0,105
113339,0,0,3,0,0,2239
113340,1,1,0,123,0,271
113341,1,0,0,180,0,973
113342,0,0,0,0,0,60
113343,2,0,0,322,0,1919
113344,1,0,3,100,0,929
113345,3,1,7,319,0,2513
113346,0,0,0,0,0,2457
113347,1,0,0,75,0,88
113348,0,0,0,60,0,29
113349,0,0,0,0,0,0
113350,2,1,0,225,0,499
113351,5,2,3,592,0,2478
113352,0,0,0,0,0,126
113353,0,0,0,0,0,0
113354,0,0,0,0,0,2205
113355,0,0,0,0,0,1332
113356,1,0,1,100,0,577
113357,4,1,2,416,0,1923
113358,0,0,0,0,0,169
113359,3,1,2,278,0,1264
113360,0,0,1,0,0,2261
113361,0,0,0,56,0,1972
113362,0,0,2,0,0,1745
113363,2,1,4,222,0,1901
113364,0,0,0,0,0,0
113365,0,0,0,0,0,1572
113366,1,1,2,96,0,754
113367,7,2,3,750,0,3197
113368,3,0,6,349,0,1549
113369,0,0,6,0,0,1715
113370,0,0,0,0,0,0
113371,0,0,1,0,0,267
113372,0,0,2,93,0,2370
113373,1,0,0,100,0,78
113374,1,0,2,100,0,751
113375,0,0,0,0,0,101
113376,0,0,0,0,0,6
113377,0,0,0,0,0,29
113378,9,2,1,785,0,3123
113379,0,0,0,47,0,1983
113380,0,0,0,0,0,0
113381,0,0,0,32,0,75
113382,0,0,0,0,0,0
113383,0,0,0,0,0,19
113384,1,0,0,126,0,37
113385,1,0,6,119,0,1735
113386,1,0,2,144,0,3958
113387,2,1,0,305,0,2196
113388,3,1,4,261,0,3841
113389,4,1,1,482,0,2350
113390,2,1,0,119,0,72
113391,0,0,0,73,0,256
113392,0,0,0,43,0,442
113393,0,0,0,0,0,817
113394,2,1,0,280,0,1933
113395,0,0,0,55,0,298
113396,3,1,0,300,0,1191
113397,0,0,0,0,0,51
113398,3,0,0,300,0,428
113399,4,2,2,412,0,2165
113400,2,0,2,245,0,1358
113401,0,0,0,0,0,1310
113402,0,0,0,0,0,1516
113403,5,2,5,407,0,1146
113404,3,0,3,325,0,2982
113405,0,0,0,0,0,493
113406,0,0,0,0,0,219
113407,1,1,10,179,0,2708
113408,1,0,0,100,0,83
113409,2,0,2,171,0,1631
113410,1,0,3,145,0,1127
113411,0,0,0,0,0,735
113412,2,1,1,185,0,594
113413,4,0,6,473,0,1779
113414,0,0,3,120,0,686
113415,0,0,1,0,0,998
113416,1,0,0,100,0,69
113417,1,1,3,263,0,1851
113418,0,0,0,51,0,179
113419,1,0,0,80,0,238
113420,2,0,0,240,0,318
113421,3,0,0,297,0,1642
113422,1,0,0,100,0,349
113423,0,0,3,30,0,1063
113424,0,0,0,0,0,743
113425,3,0,0,316,0,2098
113426,0,0,0,22,0,208
113427,2,1,0,166,0,1820
113428,0,0,0,0,0,715
113429,2,2,13,372,0,2380
