,winPlacePerc,winPlaceInt
3726183,0.0674,6.74
3726231,0.5806,58.06
3726235,0.0345,3.45
3726236,0.7812,78.12
3726254,0.7935,79.35
3726259,0.0,0.0
3726329,0.7033,70.33
3726342,0.36,36.0
3726413,0.7634,76.34
3726441,0.043,4.3
3726478,0.398,39.800000000000004
3726479,0.4,40.0
3726491,0.6495,64.95
3726494,0.3936,39.36
3726496,0.0,0.0
3726499,0.6875,68.75
3726507,0.4143,41.43
3726513,0.3711,37.11
3726553,0.6477,64.77000000000001
3726559,0.9462,94.62
3726583,0.8316,83.16
3726596,0.7021,70.21
3726674,0.4674,46.739999999999995
3726692,0.2766,27.66
3726746,0.0,0.0
3726751,0.4265,42.65
3726764,0.129,12.9
3726781,0.6979,69.78999999999999
3726792,0.2842,28.42
3726822,0.2526,25.259999999999998
3726851,0.4894,48.94
3726887,0.2449,24.490000000000002
3726889,0.7473,74.72999999999999
3726892,0.4839,48.39
3726915,0.5052,50.519999999999996
3726927,0.2128,21.279999999999998
3726948,0.4086,40.86
3726964,0.0532,5.319999999999999
3726992,0.3596,35.96
3727008,0.0745,7.449999999999999
3727029,0.6712,67.12
3727031,0.5729,57.29
3727052,0.1196,11.959999999999999
3727086,0.5474,54.74
3727097,1.0,100.0
3727108,0.0,0.0
3727117,0.0526,5.26
3727118,0.299,29.9
3727128,0.8298,82.98
3727206,0.617,61.7
3727250,0.3222,32.22
3727264,0.0619,6.1899999999999995
3727271,0.567,56.699999999999996
3727320,0.9691,96.91
3727322,0.4742,47.42
3727342,0.4316,43.16
3727354,0.9894,98.94
3727368,1.0,100.0
3727370,1.0,100.0
3727381,0.6064,60.64000000000001
3727389,0.9479,94.78999999999999
3727426,0.883,88.3
3727430,0.6774,67.74
3727437,0.1031,10.31
3727466,0.9175,91.75
3727499,0.0978,9.78
3727503,0.5464,54.64
3727509,0.7526,75.26
3727522,0.5789,57.89
3727533,0.4646,46.46
3727534,0.2979,29.79
3727557,0.9894,98.94
3727627,0.7708,77.08
3727652,1.0,100.0
3727656,0.7363,73.63
3727687,0.2292,22.919999999999998
3727705,0.7634,76.34
3727713,0.9375,93.75
3727735,0.3617,36.17
3727748,0.4536,45.36
3727755,0.617,61.7
3727760,0.9588,95.88
3727763,0.4839,48.39
3727766,0.0,0.0
3727785,0.4184,41.839999999999996
3727790,0.4592,45.92
3727806,0.9368,93.67999999999999
3727822,0.9487,94.87
3727843,0.6809,68.08999999999999
3727846,0.4343,43.43
3727854,0.1042,10.42
3727866,0.2442,24.42
3727911,0.3723,37.230000000000004
3727965,0.7979,79.79
3727994,0.4457,44.57
3728051,0.2917,29.17
3728054,0.1263,12.629999999999999
3728075,0.8866,88.66000000000001
3728078,0.3846,38.46
3728100,0.4787,47.870000000000005
3728104,0.3474,34.74
3728149,1.0,100.0
3728151,0.3438,34.38
3728162,0.1798,17.98
3728166,0.8925,89.25
3728240,0.7957,79.57
3728256,0.8163,81.63
3728281,0.6122,61.22
3728291,0.567,56.699999999999996
3728301,0.2708,27.08
3728347,0.4787,47.870000000000005
3728409,0.1075,10.75
3728453,0.0309,3.09
3728467,0.7849,78.49000000000001
3728474,0.4211,42.11
3728481,0.7,70.0
3728534,0.4639,46.39
3728547,0.5652,56.52
3728575,0.7755,77.55
3728614,0.6211,62.11
3728620,0.9368,93.67999999999999
3728625,1.0,100.0
3728627,0.8488,84.88
3728636,0.9892,98.92
3728670,0.8854,88.53999999999999
3728675,0.6458,64.58
3728691,1.0,100.0
3728692,0.8511,85.11
3728707,0.3118,31.180000000000003
3728742,0.5,50.0
3728774,0.4021,40.21
3728791,0.8681,86.81
3728827,0.9681,96.81
3728860,0.0204,2.04
3728930,0.8804,88.03999999999999
3728967,0.5934,59.34
3728974,0.6064,60.64000000000001
3728999,0.2887,28.87
3729049,0.7917,79.17
3729058,0.7396,73.96000000000001
3729070,0.4,40.0
3729093,0.0659,6.59
3729138,0.4066,40.660000000000004
3729178,0.913,91.3
3729180,0.0957,9.569999999999999
3729198,0.0947,9.47
3729199,0.3263,32.629999999999995
3729223,1.0,100.0
3729232,0.9158,91.58
3729366,0.4948,49.480000000000004
3729393,0.2577,25.77
3729399,0.4848,48.480000000000004
3729419,0.8958,89.58
3729431,0.8646,86.46000000000001
3729447,0.0206,2.06
3729472,0.1828,18.279999999999998
3729498,0.433,43.3
3729508,0.4176,41.760000000000005
3729553,0.5053,50.529999999999994
3729560,0.7263,72.63
3729570,0.1053,10.530000000000001
3729592,0.7111,71.11
3729679,0.4536,45.36
3729684,1.0,100.0
3729696,0.8351,83.50999999999999
3729698,0.8105,81.05
3729722,0.4211,42.11
3729779,0.7789,77.89
3729804,0.9167,91.67
3729810,0.3368,33.68
3729817,0.6596,65.96
3729827,0.3253,32.53
3729838,0.0,0.0
3729864,0.0316,3.16
3729874,0.9583,95.83
3729878,0.9062,90.62
3729884,0.7292,72.92
3729889,0.7158,71.58
3729890,0.1212,12.120000000000001
3729903,0.4,40.0
3729929,0.0879,8.790000000000001
3729952,0.5158,51.580000000000005
3729954,0.4138,41.38
3729973,0.9485,94.85
3730002,0.2211,22.11
3730032,0.0222,2.22
3730033,0.8854,88.53999999999999
3730034,0.2604,26.040000000000003
3730063,0.0619,6.1899999999999995
3730072,0.5426,54.26
3730098,0.875,87.5
3730118,0.6154,61.53999999999999
3730148,0.6585,65.85
3730160,0.7708,77.08
3730178,0.0,0.0
3730196,0.8229,82.28999999999999
3730208,0.044,4.3999999999999995
3730209,0.0526,5.26
3730248,0.5158,51.580000000000005
3730290,0.1042,10.42
3730311,0.022,2.1999999999999997
3730317,0.2268,22.68
3730375,0.5789,57.89
3730415,0.2947,29.470000000000002
3730473,0.618,61.8
3730526,0.3895,38.95
3730592,0.4624,46.239999999999995
3730639,0.4105,41.05
3730680,0.766,76.6
3730713,0.2812,28.12
3730732,0.4731,47.31
3730745,0.0816,8.16
3730747,0.7812,78.12
3730805,0.9043,90.42999999999999
3730818,0.7368,73.68
3730840,0.6869,68.69
3730875,0.5217,52.17
3730879,0.5938,59.38
3730894,0.5938,59.38
3730914,0.5914,59.14
3730952,0.1649,16.49
3730955,0.383,38.3
3730970,0.1856,18.56
3730977,0.4946,49.46
3731025,0.5745,57.45
3731033,0.2473,24.73
3731091,0.8586,85.86
3731095,0.9286,92.86
3731122,0.6875,68.75
3731151,0.3,30.0
3731171,1.0,100.0
3731192,0.9368,93.67999999999999
3731213,0.2737,27.37
3731274,0.9368,93.67999999999999
3731298,0.4157,41.57
3731393,0.5567,55.669999999999995
3731410,0.1064,10.639999999999999
3731417,0.0213,2.13
3731451,0.8523,85.22999999999999
3731472,0.0745,7.449999999999999
3731494,0.6632,66.32000000000001
3731496,0.0,0.0
3731573,0.1233,12.33
3731592,0.8925,89.25
3731601,0.4211,42.11
3731603,0.2812,28.12
3731606,0.7447,74.47
3731638,0.4149,41.49
3731645,0.1053,10.530000000000001
3731658,0.0,0.0
3731679,0.3053,30.53
3731757,0.3,30.0
3731760,0.2526,25.259999999999998
3731777,0.3978,39.78
3731806,0.8632,86.32
3731817,0.6495,64.95
3731834,0.7556,75.56
3731835,0.7708,77.08
3731839,0.6316,63.160000000000004
3731852,0.3438,34.38
3731856,0.4891,48.91
3731872,0.0,0.0
3731930,0.8764,87.64
3731955,0.0488,4.88
3731974,0.5806,58.06
3731989,0.0938,9.379999999999999
3731996,0.0,0.0
3732003,0.8526,85.26
3732011,0.5625,56.25
3732040,0.8778,87.78
3732068,0.3226,32.26
3732079,0.5745,57.45
3732099,0.4792,47.92
3732113,0.8152,81.52000000000001
3732122,0.3684,36.84
3732153,0.602,60.199999999999996
3732161,0.3511,35.11
3732237,0.8333,83.33
3732255,0.9474,94.74000000000001
3732267,0.8958,89.58
3732268,0.0,0.0
3732312,0.9368,93.67999999999999
3732323,0.9778,97.78
3732324,0.4301,43.01
3732353,0.4375,43.75
3732360,0.6809,68.08999999999999
3732365,0.6869,68.69
3732374,0.4742,47.42
3732404,0.6585,65.85
3732429,0.8065,80.65
3732444,0.3438,34.38
3732459,0.359,35.9
3732461,0.0,0.0
3732525,0.2784,27.839999999999996
3732550,0.051,5.1
3732569,0.8144,81.44
3732677,0.5208,52.080000000000005
3732697,0.4831,48.309999999999995
3732711,0.8687,86.87
3732712,0.8925,89.25
3732714,0.2396,23.96
3732737,0.0,0.0
3732740,0.5326,53.26
3732741,0.1522,15.22
3732754,0.0425,4.25
3732795,0.4043,40.43
3732809,0.5612,56.120000000000005
3732852,0.7347,73.47
3732860,0.1444,14.44
3732863,0.8925,89.25
3732881,0.4731,47.31
3732966,0.0,0.0
3733047,0.0,0.0
3733064,0.8687,86.87
3733081,0.5,50.0
3733082,0.5464,54.64
3733107,0.6559,65.59
3733116,0.2604,26.040000000000003
3733117,0.2143,21.43
3733133,0.0521,5.21
3733136,0.6429,64.29
3733160,0.8925,89.25
3733196,0.3895,38.95
3733224,0.2283,22.830000000000002
3733227,0.05,5.0
3733245,0.1848,18.48
3733269,0.8036,80.36
3733281,0.043,4.3
3733282,0.0,0.0
3733284,0.0,0.0
3733293,0.0,0.0
3733295,0.5876,58.76
3733330,0.4674,46.739999999999995
3733359,0.4767,47.67
3733363,0.5914,59.14
3733374,0.7766,77.66
3733413,0.0,0.0
3733466,0.5816,58.160000000000004
3733501,0.5684,56.84
3733515,0.6667,66.67
3733552,0.1667,16.669999999999998
3733584,0.2688,26.88
3733607,0.0521,5.21
3733611,0.4105,41.05
3733644,0.8723,87.22999999999999
3733649,0.4526,45.26
3733650,0.7097,70.97
3733711,0.4516,45.16
3733746,0.4362,43.62
3733765,0.5,50.0
3733778,0.8495,84.95
3733798,0.0,0.0
3733801,0.6771,67.71000000000001
3733850,0.4111,41.11
3733852,0.9785,97.85000000000001
3733891,0.4583,45.83
3733975,0.6392,63.92
3733985,0.3438,34.38
3733988,0.7812,78.12
3733994,0.3093,30.930000000000003
3733996,0.9896,98.96000000000001
3734017,0.4526,45.26
3734025,0.0,0.0
3734031,0.125,12.5
3734044,0.0737,7.37
3734109,0.9255,92.55
3734114,0.9062,90.62
3734147,0.8021,80.21000000000001
3734173,0.4124,41.24
3734192,0.6064,60.64000000000001
3734229,0.6739,67.39
3734240,0.9792,97.92
3734279,0.567,56.699999999999996
3734315,0.587,58.699999999999996
3734322,0.299,29.9
3734326,0.0,0.0
3734346,0.0,0.0
3734366,0.3814,38.14
3734372,0.9385,93.85
3734385,0.7065,70.65
3734411,0.1522,15.22
3734423,0.9894,98.94
3734457,0.1099,10.99
3734492,0.5417,54.169999999999995
3734500,0.0879,8.790000000000001
3734556,0.2283,22.830000000000002
3734569,0.25,25.0
3734575,0.9485,94.85
3734595,0.0,0.0
3734616,0.0588,5.88
3734633,0.1667,16.669999999999998
3734656,0.6875,68.75
3734664,0.7551,75.51
3734666,0.9341,93.41000000000001
3734672,0.8351,83.50999999999999
3734684,0.1158,11.58
3734692,0.5556,55.559999999999995
3734703,0.6333,63.33
3734710,0.3763,37.63
3734762,0.3895,38.95
3734764,0.6064,60.64000000000001
3734821,0.0588,5.88
3734826,0.4421,44.21
3734876,0.25,25.0
3734902,0.8191,81.91000000000001
3734906,0.6129,61.29
3734920,0.6277,62.77
3734964,0.1398,13.98
3735002,0.0,0.0
3735018,0.701,70.1
3735034,1.0,100.0
3735050,0.0538,5.38
3735104,0.5612,56.120000000000005
3735109,0.6316,63.160000000000004
3735141,0.4124,41.24
3735194,0.1368,13.68
3735214,0.9375,93.75
3735251,0.5543,55.43
3735271,0.5,50.0
3735276,0.0,0.0
3735295,0.102,10.2
3735315,0.2247,22.470000000000002
3735325,0.2283,22.830000000000002
3735345,0.6768,67.67999999999999
3735382,0.1684,16.84
3735424,0.2609,26.090000000000003
3735467,0.8602,86.02
3735472,0.1935,19.35
3735474,0.5938,59.38
3735487,0.0215,2.15
3735491,0.2697,26.97
3735493,0.5,50.0
3735500,0.1868,18.68
3735509,0.6452,64.52
3735519,0.6327,63.27
3735521,0.2872,28.720000000000002
3735523,0.9794,97.94
3735525,0.5882,58.81999999999999
3735534,0.0,0.0
3735565,0.1607,16.07
3735578,0.0319,3.19
3735606,0.0957,9.569999999999999
3735616,0.3918,39.18
3735624,0.9255,92.55
3735653,0.0632,6.32
3735668,0.0968,9.68
3735702,0.1546,15.459999999999999
3735712,0.3053,30.53
3735740,0.9583,95.83
3735790,0.7553,75.53
3735853,0.4505,45.050000000000004
3735866,0.5938,59.38
3735870,0.1667,16.669999999999998
3735878,0.0625,6.25
3735890,0.0816,8.16
3735954,0.7158,71.58
3736007,0.1882,18.82
3736022,0.3542,35.42
3736029,0.7629,76.29
3736094,0.2,20.0
3736109,0.8276,82.76
3736257,0.7955,79.55
3736269,0.5816,58.160000000000004
3736271,0.6146,61.46
3736284,0.8144,81.44
3736314,0.0538,5.38
3736340,0.7629,76.29
3736433,0.7857,78.57
3736459,0.7416,74.16
3736498,0.617,61.7
3736524,0.0,0.0
3736539,0.1868,18.68
3736544,0.7263,72.63
3736562,0.5263,52.629999999999995
3736599,0.4227,42.27
3736606,0.7449,74.49
3736620,0.9184,91.84
3736629,0.7766,77.66
3736679,0.5506,55.059999999999995
3736680,0.1458,14.580000000000002
3736738,0.0412,4.12
3736766,0.8367,83.67
3736885,0.9043,90.42999999999999
3736952,0.5417,54.169999999999995
3736965,0.4681,46.81
3737007,0.5556,55.559999999999995
3737050,0.5938,59.38
3737122,0.6989,69.89
3737207,0.7935,79.35
3737233,0.7111,71.11
3737236,0.5876,58.76
3737261,0.8085,80.85
3737264,0.8776,87.76
3737303,0.8557,85.57000000000001
3737322,0.7079,70.78999999999999
3737348,0.5435,54.35
3737399,0.9072,90.72
3737448,0.6915,69.15
3737459,0.2917,29.17
3737525,0.3656,36.559999999999995
3737540,0.4681,46.81
3737590,0.914,91.4
3737593,0.9684,96.84
3737626,0.0,0.0
3737647,0.2632,26.32
3737673,0.0316,3.16
3737704,0.1158,11.58
3737801,0.6383,63.83
3737808,0.0825,8.25
3737827,0.6667,66.67
3737836,0.766,76.6
3737845,0.6237,62.370000000000005
3737969,0.3261,32.61
3738021,0.8391,83.91
3738113,0.5213,52.129999999999995
3738163,0.0,0.0
3738168,0.4118,41.18
3738176,0.4526,45.26
3738256,0.0879,8.790000000000001
3738261,0.4787,47.870000000000005
3738262,0.6327,63.27
3738321,0.7053,70.53
3738322,0.1099,10.99
3738359,0.2737,27.37
3738402,1.0,100.0
3738410,0.7204,72.04
3738442,0.4688,46.88
3738482,0.9032,90.32
3738483,0.9388,93.88
3738502,0.8571,85.71
3738519,0.2396,23.96
3738529,0.3438,34.38
3738555,0.7216,72.16
3738556,0.6667,66.67
3738594,0.9348,93.47999999999999
3738680,0.8776,87.76
3738694,0.6813,68.13
3738696,0.8085,80.85
3738730,0.697,69.69999999999999
3738902,0.9684,96.84
3738903,0.8125,81.25
3738907,0.0,0.0
3738914,0.4565,45.65
3738919,0.5684,56.84
3738936,0.7931,79.31
3738952,0.4592,45.92
3738960,0.0,0.0
3738967,0.3125,31.25
3738977,0.4725,47.25
3739023,0.2151,21.51
3739044,0.0652,6.52
3739048,0.4316,43.16
3739079,0.3407,34.07
3739081,0.863,86.3
3739095,0.8065,80.65
3739112,0.2812,28.12
3739191,0.2043,20.43
3739230,0.9158,91.58
3739262,0.3673,36.730000000000004
3739265,0.5,50.0
3739277,0.6304,63.04
3739288,0.4845,48.449999999999996
3739325,0.5699,56.989999999999995
3739350,0.4839,48.39
3739425,0.4842,48.42
3739514,0.6354,63.54
3739518,0.7629,76.29
3739526,0.8646,86.46000000000001
3739528,0.1633,16.33
3739551,0.5638,56.379999999999995
3739560,0.0105,1.05
3739563,0.9381,93.81
3739587,0.5769,57.69
3739624,0.7727,77.27000000000001
3739631,0.0,0.0
3739664,0.6559,65.59
3739686,1.0,100.0
3739693,0.5638,56.379999999999995
3739703,0.0761,7.61
3739792,0.1895,18.95
3739814,0.6304,63.04
3739823,1.0,100.0
3739864,0.3229,32.29
3739877,0.0,0.0
3739882,0.0606,6.0600000000000005
3739891,0.0,0.0
3739892,0.7789,77.89
3739911,0.75,75.0
3739944,0.6702,67.02
3739969,0.4842,48.42
3739991,0.4375,43.75
3739992,0.268,26.8
3740002,0.0632,6.32
3740003,0.0,0.0
3740043,0.0842,8.42
3740046,0.2447,24.47
3740074,0.2947,29.470000000000002
3740095,0.5714,57.14
3740098,0.5979,59.79
3740121,0.9082,90.82000000000001
3740125,0.6392,63.92
3740178,0.0,0.0
3740270,0.0,0.0
3740272,0.9688,96.88
3740279,0.9595,95.95
3740291,0.7,70.0
3740295,0.0,0.0
3740302,0.0101,1.01
3740304,0.8191,81.91000000000001
3740318,0.4444,44.440000000000005
3740347,0.3936,39.36
3740357,0.4316,43.16
3740386,0.4149,41.49
3740477,0.0,0.0
3740481,0.5638,56.379999999999995
3740502,0.6907,69.07
3740504,0.7604,76.03999999999999
3740565,0.2371,23.71
3740566,0.2062,20.62
3740585,0.0625,6.25
3740613,0.7396,73.96000000000001
3740616,0.172,17.2
3740628,0.3789,37.89
3740706,1.0,100.0
3740712,0.6771,67.71000000000001
3740745,0.5745,57.45
3740768,0.866,86.6
3740779,0.9694,96.94
3740787,0.7386,73.86
3740796,0.3804,38.04
3740813,0.2708,27.08
3740820,0.6875,68.75
3740855,0.0316,3.16
3740859,0.5,50.0
3740875,0.6737,67.36999999999999
3740888,0.5464,54.64
3740898,0.5778,57.78
3740907,0.9205,92.05
3740940,0.828,82.8
3740949,0.3011,30.11
3740969,0.3229,32.29
3740978,0.6633,66.33
3741006,0.7534,75.33999999999999
3741042,0.0645,6.45
3741051,0.2747,27.47
3741142,0.7857,78.57
3741156,0.6667,66.67
3741167,0.2979,29.79
3741194,0.3263,32.629999999999995
3741202,0.956,95.6
3741260,0.3368,33.68
3741291,0.6667,66.67
3741337,0.2268,22.68
3741353,0.2283,22.830000000000002
3741372,0.2917,29.17
3741382,0.4894,48.94
3741385,0.9082,90.82000000000001
3741386,0.6939,69.39
3741390,0.9462,94.62
3741510,0.5824,58.24
3741511,0.0102,1.02
3741546,0.6413,64.13
3741569,0.0,0.0
3741630,0.4839,48.39
3741632,0.5895,58.95
3741746,0.0,0.0
3741802,0.7396,73.96000000000001
3741831,0.9043,90.42999999999999
3741850,0.7766,77.66
3741852,0.0,0.0
3741873,0.7634,76.34
3741885,0.8571,85.71
3741890,0.8878,88.78
3741925,0.9479,94.78999999999999
3741930,0.7312,73.11999999999999
3742004,0.4639,46.39
3742013,0.7917,79.17
3742045,0.6596,65.96
3742064,0.7957,79.57
3742066,0.5521,55.21
3742099,0.5895,58.95
3742104,0.3878,38.78
3742108,0.6842,68.42
3742112,0.4105,41.05
3742143,0.1146,11.459999999999999
3742180,0.6042,60.419999999999995
3742193,0.5862,58.620000000000005
3742198,0.7312,73.11999999999999
3742234,0.8462,84.61999999999999
3742306,0.3298,32.98
3742315,0.7957,79.57
3742362,0.9167,91.67
3742379,0.0,0.0
3742397,0.4343,43.43
3742437,0.7917,79.17
3742517,0.6768,67.67999999999999
3742518,0.0729,7.290000000000001
3742550,0.1263,12.629999999999999
3742593,0.8776,87.76
3742594,0.7113,71.13000000000001
3742623,0.0,0.0
3742641,0.0104,1.04
3742672,0.0,0.0
3742685,0.5368,53.68000000000001
3742704,0.8046,80.46
3742715,0.1053,10.530000000000001
3742730,0.043,4.3
3742778,0.3516,35.160000000000004
3742822,0.7158,71.58
3742859,0.8352,83.52000000000001
3742901,0.0,0.0
3742907,0.6458,64.58
3742909,0.6667,66.67
3742939,0.7447,74.47
3742942,0.8511,85.11
3742963,0.3158,31.580000000000002
3742972,0.6979,69.78999999999999
3743018,0.3711,37.11
3743032,0.8163,81.63
3743044,0.1031,10.31
3743097,0.7667,76.67
3743122,0.2366,23.66
3743215,0.268,26.8
3743237,0.0947,9.47
3743238,0.5484,54.84
3743241,0.1648,16.48
3743242,0.7849,78.49000000000001
3743286,0.8723,87.22999999999999
3743288,0.1667,16.669999999999998
3743386,0.0,0.0
3743395,0.7473,74.72999999999999
3743464,0.9271,92.71000000000001
3743486,0.25,25.0
3743496,0.5263,52.629999999999995
3743521,0.898,89.8
3743580,0.3895,38.95
3743598,0.2581,25.81
3743606,0.4316,43.16
3743631,0.0,0.0
3743648,0.3407,34.07
3743652,0.1505,15.049999999999999
3743655,0.8404,84.04
3743693,0.3293,32.93
3743699,0.8854,88.53999999999999
3743766,0.3933,39.33
3743779,0.8211,82.11
3743785,0.931,93.10000000000001
3743792,0.5625,56.25
3743798,0.0435,4.35
3743829,0.5625,56.25
3743832,0.3711,37.11
3743870,0.0,0.0
3743899,0.9053,90.53
3743928,0.9798,97.98
3743937,0.1368,13.68
3743946,0.6809,68.08999999999999
3743999,0.3537,35.370000000000005
3744039,0.0968,9.68
3744067,0.0425,4.25
3744078,0.0938,9.379999999999999
3744099,0.0208,2.08
3744109,0.0,0.0
3744136,0.0753,7.53
3744224,0.0319,3.19
3744239,0.9468,94.67999999999999
3744245,0.4533,45.33
3744253,0.2421,24.21
3744306,0.5158,51.580000000000005
3744320,0.2577,25.77
3744345,0.0825,8.25
3744392,0.1042,10.42
3744398,0.011,1.0999999999999999
3744440,0.8211,82.11
3744482,0.0833,8.33
3744499,0.6809,68.08999999999999
3744510,0.7143,71.43
3744540,0.6526,65.25999999999999
3744558,0.6105,61.050000000000004
3744583,0.5102,51.019999999999996
3744629,0.2421,24.21
3744649,0.7789,77.89
3744662,0.5,50.0
3744685,0.6111,61.11
3744689,0.8617,86.17
3744697,0.5612,56.120000000000005
3744707,0.3494,34.94
3744733,0.4894,48.94
3744734,0.0753,7.53
3744767,0.9121,91.21000000000001
3744769,0.6111,61.11
3744856,0.7959,79.59
3744857,0.8351,83.50999999999999
3744863,0.7396,73.96000000000001
3744898,0.3053,30.53
3744930,0.5161,51.61
3744941,0.6452,64.52
3744978,0.6082,60.81999999999999
3744998,0.8298,82.98
3745005,0.234,23.400000000000002
3745036,0.1979,19.79
3745064,0.7143,71.43
3745066,0.1414,14.14
3745072,0.3438,34.38
3745202,0.2947,29.470000000000002
3745250,0.9278,92.78
3745251,0.9792,97.92
3745253,0.7234,72.34
3745257,0.2688,26.88
3745286,0.1053,10.530000000000001
3745288,0.7294,72.94
3745303,0.2887,28.87
3745355,0.9255,92.55
3745400,0.7835,78.35
3745402,0.6364,63.63999999999999
3745414,0.8842,88.42
3745475,0.4792,47.92
3745575,0.6344,63.44
3745579,0.2812,28.12
3745606,0.4211,42.11
3745637,0.5657,56.57
3745648,0.2473,24.73
3745655,0.129,12.9
3745671,0.186,18.6
3745763,0.2135,21.349999999999998
3745820,0.4516,45.16
3745876,0.8333,83.33
3745879,0.8602,86.02
3745898,0.0105,1.05
3745937,0.4894,48.94
3745975,0.9579,95.78999999999999
3745982,0.9255,92.55
3746005,0.0,0.0
3746023,0.0,0.0
3746032,0.1954,19.54
3746033,0.1075,10.75
3746057,0.5056,50.56
3746063,0.3571,35.709999999999994
3746081,0.0632,6.32
3746100,0.6105,61.050000000000004
3746146,0.7128,71.28
3746155,0.1489,14.89
3746159,0.1538,15.379999999999999
3746175,0.7727,77.27000000000001
3746191,0.0538,5.38
3746198,1.0,100.0
3746297,0.6129,61.29
3746302,0.0309,3.09
3746332,0.8854,88.53999999999999
3746369,0.3297,32.97
3746408,0.8105,81.05
3746442,0.2917,29.17
3746472,0.4946,49.46
3746475,0.8,80.0
3746482,0.7938,79.38
3746546,0.2316,23.16
3746633,0.9898,98.98
3746634,0.8842,88.42
3746666,0.7253,72.53
3746678,0.4444,44.440000000000005
3746707,0.2527,25.27
3746732,0.6196,61.96
3746738,0.1134,11.34
3746760,0.4149,41.49
3746771,0.7526,75.26
3746773,0.6186,61.86000000000001
3746803,0.4149,41.49
3746820,0.8936,89.36
3746848,0.1667,16.669999999999998
3746882,0.1828,18.279999999999998
3746884,0.4948,49.480000000000004
3746900,0.0323,3.2300000000000004
3746924,0.1111,11.110000000000001
3746928,0.2424,24.240000000000002
3746935,0.732,73.2
3746955,0.4479,44.79
3746974,0.1429,14.29
3747015,0.1596,15.959999999999999
3747016,0.234,23.400000000000002
3747033,0.9255,92.55
3747055,0.0625,6.25
3747063,0.125,12.5
3747095,0.3763,37.63
3747103,0.8925,89.25
3747153,0.4271,42.71
3747161,0.0,0.0
3747179,0.8495,84.95
3747210,0.1474,14.74
3747214,0.7528,75.28
3747218,0.7553,75.53
3747231,0.1277,12.770000000000001
3747253,0.6022,60.22
3747264,0.8617,86.17
3747291,0.7188,71.88
3747362,0.587,58.699999999999996
3747369,0.0722,7.22
3747407,0.3404,34.04
3747488,0.7766,77.66
3747497,0.125,12.5
3747500,0.092,9.2
3747529,0.0115,1.15
3747559,0.883,88.3
3747562,0.0,0.0
3747607,0.6354,63.54
3747638,0.1735,17.349999999999998
3747679,0.0,0.0
3747681,0.7143,71.43
3747684,0.6383,63.83
3747712,0.7292,72.92
3747716,0.9574,95.74000000000001
3747737,0.9121,91.21000000000001
3747794,0.75,75.0
3747796,0.2526,25.259999999999998
3747854,0.0,0.0
3747883,0.9158,91.58
3747959,0.8351,83.50999999999999
3748037,0.5312,53.12
3748047,0.1771,17.71
3748065,0.7604,76.03999999999999
3748109,0.0,0.0
3748115,0.1031,10.31
3748122,0.4271,42.71
3748133,0.2062,20.62
3748136,0.1771,17.71
3748142,0.2449,24.490000000000002
3748214,0.9894,98.94
3748247,0.1146,11.459999999999999
3748273,0.6146,61.46
3748283,0.5758,57.58
3748306,0.9579,95.78999999999999
3748373,0.1042,10.42
3748413,0.4043,40.43
3748453,0.75,75.0
3748458,0.4396,43.96
3748495,0.6458,64.58
3748529,0.2,20.0
3748563,0.5263,52.629999999999995
3748675,0.6489,64.89
3748719,0.3804,38.04
3748742,0.7789,77.89
3748776,0.3804,38.04
3748804,0.4316,43.16
3748820,0.6633,66.33
3748830,0.5053,50.529999999999994
3748831,0.6701,67.01
3748883,0.4694,46.94
3748886,0.0103,1.03
3748957,0.9895,98.95
3749047,0.2784,27.839999999999996
3749048,1.0,100.0
3749071,0.9149,91.49000000000001
3749168,0.2396,23.96
3749189,0.875,87.5
3749194,0.5368,53.68000000000001
3749206,0.2842,28.42
3749221,0.7789,77.89
3749241,0.172,17.2
3749289,0.7865,78.64999999999999
3749334,0.9271,92.71000000000001
3749413,0.0,0.0
3749419,0.9787,97.87
3749445,0.6211,62.11
3749455,0.4624,46.239999999999995
3749456,0.0825,8.25
3749459,0.567,56.699999999999996
3749472,0.0842,8.42
3749494,0.2449,24.490000000000002
3749549,0.954,95.39999999999999
3749550,0.7216,72.16
3749563,0.2872,28.720000000000002
3749601,0.3804,38.04
3749627,0.6186,61.86000000000001
3749688,0.8526,85.26
3749714,0.8854,88.53999999999999
3749768,0.1064,10.639999999999999
3749800,0.5444,54.44
3749859,0.5745,57.45
3749862,0.5,50.0
3749868,0.4255,42.55
3749886,0.0,0.0
3749992,0.9167,91.67
3749998,0.8817,88.17
3750068,0.1263,12.629999999999999
3750097,0.9053,90.53
3750120,0.0,0.0
3750122,0.75,75.0
3750135,0.6526,65.25999999999999
3750139,0.6374,63.739999999999995
3750187,0.7938,79.38
3750191,0.4946,49.46
3750208,0.7742,77.42
3750211,0.0,0.0
3750213,0.6947,69.47
3750225,0.1915,19.15
3750233,0.268,26.8
3750243,0.051,5.1
3750257,0.0532,5.319999999999999
3750271,0.2929,29.29
3750322,0.1209,12.09
3750330,0.5714,57.14
3750351,0.3226,32.26
3750363,0.1979,19.79
3750383,0.1458,14.580000000000002
3750391,0.8587,85.87
3750395,0.5,50.0
3750419,0.117,11.700000000000001
3750430,0.1505,15.049999999999999
3750446,0.4516,45.16
3750474,0.3626,36.26
3750499,0.6154,61.53999999999999
3750527,0.7447,74.47
3750543,0.9474,94.74000000000001
