,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance,predicted_winPlacePerc,winPlacePerc,error
48317,1,0,3,59,0,1091,68.06753022379331,91,22.932469776206688
48318,1,0,0,52,0,64,19.349497723504555,10,-9.349497723504555
48319,1,0,0,114,0,1706,69.07824796450377,57,-12.078247964503774
48320,1,1,1,57,0,1956,80.55475232514107,75,-5.554752325141067
48321,0,0,0,99,0,0,1.4012149631193243,0,-1.4012149631193243
48322,1,0,0,100,0,179,27.90996521282643,21,-6.909965212826432
48323,2,0,1,136,0,1335,78.67154465055398,74,-4.671544650553983
48324,3,1,1,371,0,3146,89.61005945023223,98,8.389940549767772
48325,3,2,1,139,0,3046,81.79592831901923,90,8.204071680980775
48326,1,1,0,100,0,2630,78.99060478872491,96,17.00939521127509
48327,0,0,0,0,0,41,9.186787720268704,5,-4.186787720268704
48328,0,0,0,0,0,291,31.294942670580497,41,9.705057329419503
48329,0,0,0,20,0,30,8.757905015247248,16,7.242094984752752
48330,0,0,0,0,0,24,6.799604483224347,2,-4.799604483224347
48331,0,0,0,52,0,451,37.47330214965924,29,-8.47330214965924
48332,1,0,0,100,0,1505,66.47894198422775,55,-11.478941984227745
48333,0,0,0,0,0,108,17.966065831633415,20,2.033934168366585
48334,0,0,0,0,0,22,6.799604483224347,5,-1.7996044832243472
48335,0,0,5,89,0,1678,71.21605319498526,89,17.783946805014736
48336,0,0,2,0,0,518,47.51674885296024,70,22.48325114703976
48337,0,0,0,93,0,468,37.92634862536544,30,-7.926348625365442
48338,0,0,0,0,0,113,17.966065831633415,17,-0.966065831633415
48339,0,0,0,0,0,1078,56.891313247768814,90,33.108686752231186
48340,0,0,1,0,0,1571,74.71168817380467,68,-6.711688173804674
48341,0,0,0,111,0,1901,76.59878619592793,88,11.401213804072071
48342,0,0,1,64,0,81,21.500702345847873,15,-6.500702345847873
48343,2,0,0,302,0,1865,84.98591140406978,68,-16.985911404069782
48344,0,0,0,0,0,679,44.43750020564162,28,-16.43750020564162
48345,1,0,6,107,0,2389,82.25733824016962,95,12.742661759830384
48346,0,0,0,16,0,662,45.142037968731685,62,16.857962031268315
48347,2,1,4,297,0,3427,88.88305047049786,90,1.1169495295021363
48348,1,0,2,100,0,1672,67.91400843567814,59,-8.914008435678141
48349,0,0,0,0,0,330,32.563227448786336,29,-3.5632274487863356
48350,0,0,3,0,0,1483,65.78090535608848,83,17.219094643911518
48351,0,0,0,0,0,747,47.882853973072734,55,7.117146026927266
48352,3,1,1,361,0,4805,90.52343263621059,86,-4.523432636210586
48353,3,1,1,244,0,1614,78.1329732106315,67,-11.132973210631505
48354,0,0,0,0,0,279,29.00817325801139,0,-29.00817325801139
48355,0,0,12,0,0,2485,79.42692190806738,77,-2.426921908067385
48356,1,0,0,100,0,23,8.902134966441015,7,-1.9021349664410145
48357,1,0,3,250,0,1195,69.92785315260979,52,-17.927853152609785
48358,2,1,0,200,0,544,43.63968629566848,55,11.360313704331517
48359,0,0,0,0,0,107,18.362588042880763,10,-8.362588042880763
48360,2,1,0,200,0,712,49.17675011550668,68,18.823249884493322
48361,1,0,1,178,0,2884,84.44086621472788,80,-4.440866214727876
48362,0,0,0,43,0,15,5.113488654942932,1,-4.113488654942932
48363,0,0,0,33,0,0,1.3372401146368833,0,-1.3372401146368833
48364,0,0,0,0,0,100,17.939711418381307,13,-4.939711418381307
48365,0,0,0,0,0,185,24.692998257884717,26,1.3070017421152826
48366,0,0,2,0,0,1095,65.89456109698844,70,4.10543890301156
48367,1,0,0,100,0,733,49.842932839607215,45,-4.842932839607215
48368,0,0,5,0,0,177,33.58061129957977,26,-7.580611299579772
48369,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48370,1,0,0,178,0,830,52.64297032483372,57,4.357029675166281
48371,0,0,0,0,0,162,22.79891426724221,25,2.2010857327577895
48372,0,0,0,0,0,0,2.6800779457914206,2,-0.6800779457914206
48373,0,0,0,0,0,481,37.76361209804144,46,8.236387901958558
48374,2,0,1,246,0,169,38.466536392845555,29,-9.466536392845555
48375,1,1,2,103,0,3774,85.57346805499066,86,0.4265319450093443
48376,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48377,1,0,0,68,0,30,12.1704300371581,22,9.8295699628419
48378,0,0,2,95,0,1322,65.94503811846043,62,-3.945038118460431
48379,0,0,0,91,0,182,27.92447221046516,21,-6.9244722104651615
48380,1,0,4,78,0,3124,85.98844770159725,95,9.011552298402748
48381,2,0,0,266,0,437,45.27473801450148,31,-14.27473801450148
48382,1,0,1,100,0,948,57.18304503929965,55,-2.1830450392996497
48383,1,0,4,230,0,1072,70.01705011897744,94,23.982949881022563
48384,0,0,1,63,0,1107,59.4543704735403,48,-11.454370473540301
48385,1,0,0,100,0,32,9.927827499069181,4,-5.927827499069181
48386,0,0,0,0,0,62,13.09700849468739,12,-1.0970084946873904
48387,0,0,0,0,0,598,42.43538010701371,51,8.564619892986293
48388,0,0,0,0,0,1650,66.49243150120633,77,10.507568498793674
48389,0,0,0,0,0,791,48.021268303286284,64,15.978731696713716
48390,1,0,0,211,0,170,31.06592793887062,19,-12.065927938870619
48391,2,0,2,146,0,3100,86.30790516838012,81,-5.307905168380117
48392,0,0,0,0,0,53,11.167237063187955,4,-7.1672370631879545
48393,3,1,1,275,0,3033,86.75368243160545,92,5.246317568394545
48394,0,0,0,0,0,0,2.6800779457914206,16,13.319922054208579
48395,3,1,1,232,0,1216,65.46385406561252,58,-7.463854065612523
48396,0,0,0,74,0,97,19.056056662521627,18,-1.0560566625216268
48397,0,0,0,61,0,1153,60.88623068000359,71,10.113769319996408
48398,0,0,0,0,0,16,5.487120864008461,24,18.51287913599154
48399,0,0,0,16,0,1072,55.94754837424578,42,-13.947548374245777
48400,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48401,0,0,0,95,0,654,44.30325730102523,66,21.696742698974766
48402,0,0,0,99,0,0,1.4012149631193243,0,-1.4012149631193243
48403,0,0,4,74,0,1230,73.04564718979506,68,-5.045647189795062
48404,2,0,3,222,0,1623,80.3392226088956,94,13.660777391104403
48405,0,0,0,79,0,245,29.745498831804777,27,-2.7454988318047775
48406,2,0,8,274,0,2632,87.03308978823341,95,7.966910211766589
48407,0,0,0,61,0,0,3.020172502461422,2,-1.0201725024614219
48408,2,0,12,248,0,2493,89.55017088191447,87,-2.550170881914468
48409,4,1,0,397,0,1151,70.29071274515935,84,13.709287254840646
48410,9,3,3,1026,0,1407,81.9339346385503,98,16.066065361449702
48411,0,0,0,0,0,170,22.79891426724221,22,-0.7989142672422105
48412,4,2,1,417,0,1096,80.79281663470458,78,-2.792816634704579
48413,1,0,1,100,0,305,38.354819377057815,48,9.645180622942185
48414,0,0,0,128,0,409,38.77316105734735,31,-7.773161057347352
48415,1,0,0,100,0,256,32.05576073836523,26,-6.05576073836523
48416,2,1,4,145,0,2437,86.55246768093949,75,-11.552467680939486
48417,0,0,0,0,0,630,44.01513407323292,37,-7.015134073232922
48418,4,3,3,354,0,3015,89.79378998412555,97,7.206210015874447
48419,0,0,0,44,0,16,5.64998641359716,6,0.35001358640283975
48420,0,0,0,21,0,1770,68.02999059495707,74,5.97000940504293
48421,2,0,0,182,0,897,56.812731511006014,59,2.187268488993986
48422,0,0,0,0,0,309,32.07485963475894,31,-1.074859634758937
48423,7,2,3,608,0,2625,94.48642646184965,95,0.5135735381503537
48424,0,0,1,0,0,2313,75.40644550400948,73,-2.4064455040094828
48425,1,1,0,100,0,114,24.80583432140935,18,-6.80583432140935
48426,2,0,3,204,0,490,49.15440852346373,41,-8.15440852346373
48427,0,0,3,79,0,2267,79.78548225742547,86,6.214517742574529
48428,1,0,1,110,0,1514,72.9597020104299,46,-26.959702010429893
48429,1,0,0,111,0,902,53.135230674374206,50,-3.135230674374206
48430,0,0,0,0,0,1359,56.32546212423886,49,-7.325462124238861
48431,0,0,0,57,0,155,22.82159297956987,7,-15.821592979569871
48432,0,0,0,402,0,0,0.4314506521781324,0,-0.4314506521781324
48433,2,0,5,380,0,2009,83.99613099371537,87,3.0038690062846314
48434,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48435,0,0,0,0,0,156,22.00293407739575,30,7.99706592260425
48436,0,0,0,22,0,1013,51.379800969985425,80,28.620199030014575
48437,3,1,25,275,0,2209,97.05498773904463,93,-4.054987739044634
48438,1,0,1,100,0,2692,80.43855955351198,70,-10.438559553511979
48439,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48440,2,0,3,169,0,2898,88.25475689185622,65,-23.254756891856218
48441,0,0,3,180,0,0,14.043982658752984,0,-14.043982658752984
48442,2,0,1,190,0,864,59.971529752333744,63,3.028470247666256
48443,3,2,0,300,0,1089,64.59839911893071,69,4.401600881069285
48444,1,0,2,262,0,2879,85.42444110457204,71,-14.42444110457204
48445,0,0,0,0,0,44,10.11270540410402,4,-6.11270540410402
48446,4,1,0,372,0,2224,85.4979864532227,100,14.502013546777306
48447,0,0,0,0,0,84,15.720948365825574,13,-2.720948365825574
48448,0,0,0,189,0,0,1.1277837076954453,0,-1.1277837076954453
48449,2,2,0,183,0,1070,67.52855601116039,64,-3.52855601116039
48450,0,0,0,0,0,61,12.987675881432406,8,-4.987675881432406
48451,0,0,0,0,0,1209,55.708360637379094,91,35.291639362620906
48452,3,1,10,286,0,2273,83.21052016981821,100,16.78947983018179
48453,1,0,0,100,0,2032,74.28093953506644,53,-21.280939535066437
48454,0,0,0,0,0,97,16.382716173772195,13,-3.382716173772195
48455,0,0,0,0,0,20,6.349499843591528,2,-4.349499843591528
48456,0,0,2,0,0,2132,74.64623006053547,87,12.353769939464527
48457,1,0,1,160,0,167,31.126864545443446,31,-0.12686454544344627
48458,0,0,1,0,0,229,32.57435608932832,43,10.425643910671681
48459,0,0,0,0,0,0,2.6800779457914206,2,-0.6800779457914206
48460,0,0,0,72,0,49,12.59036487274002,7,-5.59036487274002
48461,0,0,0,0,0,392,35.23082161957,35,-0.23082161957000125
48462,1,1,0,140,0,1255,63.54434277379054,72,8.45565722620946
48463,0,0,0,57,0,887,51.920870084633385,58,6.0791299153666145
48464,1,0,0,181,0,244,33.07956500222904,43,9.920434997770961
48465,0,0,0,0,0,160,22.79891426724221,25,2.2010857327577895
48466,0,0,0,0,0,287,31.294942670580497,33,1.7050573294195033
48467,0,0,0,0,0,0,2.6800779457914206,6,3.3199220542085794
48468,0,0,0,29,0,97,19.932386598067794,24,4.067613401932206
48469,0,0,0,51,0,1926,70.58139270506483,56,-14.581392705064829
48470,4,1,1,275,0,1903,85.05584174871326,81,-4.055841748713263
48471,2,0,0,139,0,343,40.71492297418628,43,2.2850770258137203
48472,0,0,0,0,0,433,37.144391743021785,31,-6.144391743021785
48473,0,0,0,0,0,0,2.6800779457914206,30,27.31992205420858
48474,0,0,0,213,0,541,40.66302970283809,53,12.336970297161912
48475,1,0,0,258,0,226,35.83082415842732,42,6.169175841572681
48476,3,2,2,459,0,1422,82.2853004731992,96,13.7146995268008
48477,0,0,0,0,0,898,50.607947109306004,60,9.392052890693996
48478,0,0,0,0,0,91,16.382716173772195,5,-11.382716173772195
48479,1,0,0,100,0,732,49.842932839607215,51,1.157067160392785
48480,0,0,0,0,0,83,15.720948365825574,8,-7.720948365825574
48481,10,2,3,803,0,2231,92.25287524410804,93,0.74712475589196
48482,0,0,0,0,0,170,22.79891426724221,26,3.2010857327577895
48483,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48484,3,0,2,275,0,2712,86.97818553073661,64,-22.97818553073661
48485,0,0,0,54,0,1532,61.361855802730005,74,12.638144197269995
48486,0,0,0,0,0,735,46.09349200589414,51,4.9065079941058585
48487,0,0,0,0,0,460,37.32447285565686,57,19.675527144343143
48488,0,0,0,0,0,38,9.207456229442542,17,7.792543770557458
48489,1,0,0,100,0,481,40.87504291117062,44,3.124957088829383
48490,2,1,0,180,0,979,60.597628226332866,64,3.4023717736671344
48491,0,0,6,0,0,874,64.6800917495816,65,0.31990825041839344
48492,1,1,0,100,0,1078,55.89201005340895,51,-4.892010053408953
48493,3,0,1,300,0,2273,82.6004884552904,97,14.399511544709597
48494,5,3,2,412,0,3828,94.17673784498643,75,-19.176737844986434
48495,0,0,0,87,0,181,26.09257007141039,35,8.907429928589611
48496,2,1,1,239,0,1026,57.948806513056525,67,9.051193486943475
48497,0,0,0,0,0,144,21.850337322194,20,-1.850337322194001
48498,1,0,0,136,0,43,14.090116448585487,12,-2.090116448585487
48499,0,0,0,49,0,358,35.61242227588843,37,1.3875777241115728
48500,0,0,0,198,0,0,1.0196252316063137,0,-1.0196252316063137
48501,1,0,2,112,0,1551,77.34152993020358,77,-0.3415299302035777
48502,0,0,0,93,0,148,23.27109360052073,32,8.728906399479271
48503,0,0,0,1,0,524,44.35424690542493,44,-0.35424690542492954
48504,3,1,3,369,0,3220,89.58672651495304,72,-17.586726514953043
48505,0,0,0,23,0,323,32.88372918416697,40,7.116270815833033
48506,0,0,2,0,0,141,28.4621867700872,21,-7.4621867700872
48507,5,1,4,341,0,3199,94.2890854380592,73,-21.289085438059203
48508,1,0,0,100,0,458,40.436128862492474,28,-12.436128862492474
48509,2,1,0,250,0,525,47.93487881048472,51,3.0651211895152812
48510,3,0,2,280,0,2049,85.56637854470054,69,-16.56637854470054
48511,1,0,1,128,0,1822,75.51080876545487,75,-0.5108087654548683
48512,0,0,0,19,0,0,2.496620416235332,2,-0.49662041623533204
48513,0,0,0,0,0,229,28.331156890536555,30,1.6688431094634453
48514,1,0,0,57,0,156,28.26693449095687,25,-3.2669344909568707
48515,0,0,0,78,0,25,7.927225764535271,5,-2.9272257645352706
48516,2,0,0,189,0,576,48.67140056439355,47,-1.6714005643935508
48517,0,0,5,0,0,519,50.18871102121275,44,-6.188711021212747
48518,1,0,26,100,0,2616,85.32547152542314,90,4.67452847457686
48519,0,0,0,135,0,979,51.98423112933909,53,1.0157688706609065
48520,1,1,4,168,0,2722,82.40759101240855,85,2.5924089875914547
48521,0,0,1,0,0,153,28.279951189941226,24,-4.279951189941226
48522,1,1,0,190,0,627,46.38539014916959,54,7.614609850830412
48523,1,0,0,100,0,1371,63.716319158197045,63,-0.7163191581970452
48524,0,0,0,47,0,283,32.92294801991467,18,-14.92294801991467
48525,0,0,0,39,0,22,7.612338252607692,10,2.3876617473923076
48526,1,0,0,100,0,110,23.17129820541481,17,-6.171298205414811
48527,7,3,1,851,0,1897,90.4876478175895,79,-11.487647817589504
48528,3,0,4,320,0,1118,71.33753925492951,58,-13.33753925492951
48529,0,0,0,47,0,552,42.447122182771935,46,3.5528778172280653
48530,0,0,0,0,0,35,8.763076317647933,72,63.23692368235207
48531,1,0,0,160,0,534,45.23939395308323,42,-3.23939395308323
48532,1,1,3,107,0,1613,74.70833185189659,73,-1.7083318518965882
48533,0,0,0,23,0,1098,53.058145466823596,100,46.941854533176404
48534,1,1,0,132,0,1037,59.038462403650975,84,24.961537596349025
48535,2,1,0,164,0,81,21.912136481065218,10,-11.912136481065218
48536,1,0,0,98,0,254,36.55913552798386,46,9.440864472016138
48537,0,0,0,0,0,102,17.939711418381307,3,-14.939711418381307
48538,0,0,0,21,0,219,29.44408608688246,31,1.5559139131175392
48539,2,1,0,236,0,297,37.551595712477074,42,4.448404287522926
48540,1,0,0,100,0,144,25.304674133037654,27,1.6953258669623459
48541,0,0,0,0,0,8,4.987900930996676,14,9.012099069003323
48542,2,0,2,138,0,2638,86.07833433339097,76,-10.07833433339097
48543,6,2,3,604,0,2743,94.25737599965149,97,2.7426240003485134
48544,0,0,0,77,0,36,10.836346810118023,7,-3.836346810118023
48545,0,0,0,0,0,131,21.666840228313824,22,0.3331597716861765
48546,2,1,2,260,0,1579,76.91061046781533,62,-14.910610467815332
48547,3,2,1,305,0,1549,81.06970979571832,42,-39.069709795718325
48548,0,0,0,259,0,0,1.2134304192298369,0,-1.2134304192298369
48549,0,0,0,73,0,180,25.441539558175734,26,0.5584604418242662
48550,0,0,3,0,0,3453,80.88821446745301,80,-0.888214467453011
48551,1,0,0,100,0,232,31.234584075124065,18,-13.234584075124065
48552,3,1,0,316,0,1376,77.00750504054726,57,-20.007505040547258
48553,0,0,0,73,0,0,2.2832572369167194,0,-2.2832572369167194
48554,1,0,2,93,0,2286,78.65265060605886,71,-7.652650606058856
48555,0,0,0,0,0,40,9.186787720268704,7,-2.186787720268704
48556,0,0,0,98,0,108,19.183910879142193,12,-7.183910879142193
48557,1,1,1,100,0,869,60.05200431331176,75,14.947995686688238
48558,0,0,0,0,0,33,7.99228838649934,15,7.00771161350066
48559,0,0,0,0,0,117,19.73168685836574,20,0.268313141634259
48560,1,0,0,136,0,24,10.720616866206107,11,0.27938313379389257
48561,0,0,0,32,0,412,36.14904286728548,47,10.85095713271452
48562,0,0,0,0,0,922,51.359270307982776,29,-22.359270307982776
48563,0,0,0,0,0,39,9.20231494264074,5,-4.20231494264074
48564,0,0,0,0,0,1969,68.59227794217456,55,-13.592277942174562
48565,1,0,0,173,0,1371,65.87629734286412,67,1.1237026571358797
48566,2,1,0,227,0,2293,81.8042684908591,70,-11.804268490859101
48567,0,0,3,0,0,2587,78.32659652588397,85,6.673403474116029
48568,2,1,1,217,0,1810,81.87094240476024,72,-9.870942404760243
48569,0,0,0,0,0,284,31.795020621890693,30,-1.7950206218906928
48570,0,0,0,0,0,149,21.850337322194,27,5.149662677805999
48571,1,1,0,122,0,1159,60.351976369739596,87,26.648023630260404
48572,1,0,0,100,0,80,19.025318375850883,12,-7.025318375850883
48573,0,0,1,0,0,185,28.28569333723362,22,-6.285693337233621
48574,0,0,0,0,0,529,40.78781101532136,37,-3.7878110153213598
48575,0,0,1,0,0,335,37.31323477766761,46,8.68676522233239
48576,1,0,4,100,0,3174,83.13411074187393,92,8.865889258126074
48577,0,0,0,0,0,388,35.043938196982374,34,-1.0439381969823742
48578,0,0,0,0,0,1830,65.39440049531855,60,-5.39440049531855
48579,0,0,0,0,0,0,2.6800779457914206,20,17.31992205420858
48580,0,0,0,77,0,23,8.222294827870737,7,-1.222294827870737
48581,0,0,0,0,0,31,7.331815266473231,15,7.668184733526769
48582,0,0,0,0,0,904,49.39483697936529,51,1.6051630206347127
48583,0,0,0,76,0,327,32.70367086800874,42,9.296329131991257
48584,1,1,1,160,0,1087,65.55880074116301,41,-24.55880074116301
48585,1,0,0,100,0,228,30.402839630389966,34,3.597160369610034
48586,0,0,0,27,0,861,50.84863714602981,61,10.151362853970191
48587,1,0,1,78,0,606,52.95584344530616,41,-11.955843445306158
48588,0,0,0,0,0,65,13.09700849468739,10,-3.0970084946873904
48589,0,0,0,0,0,791,48.021268303286284,51,2.978731696713716
48590,0,0,0,9,0,333,34.369246397161795,27,-7.369246397161795
48591,0,0,2,0,0,1917,75.53499047633748,61,-14.534990476337484
48592,1,0,0,100,0,732,49.842932839607215,35,-14.842932839607215
48593,0,0,0,0,0,284,31.795020621890693,17,-14.795020621890693
48594,2,0,0,200,0,883,56.63171567000677,42,-14.63171567000677
48595,0,0,0,0,0,25,6.799604483224347,5,-1.7996044832243472
48596,0,0,0,34,0,176,25.121176449265477,34,8.878823550734523
48597,0,0,2,68,0,1230,70.92162814179771,64,-6.9216281417977115
48598,0,0,0,0,0,187,24.928289561479538,28,3.071710438520462
48599,3,1,6,597,0,2586,93.48742105060589,98,4.512578949394111
48600,0,0,0,0,0,175,22.79891426724221,6,-16.79891426724221
48601,1,1,1,98,0,1914,76.88733701799607,90,13.112662982003926
48602,1,0,0,193,0,125,23.15257983863126,23,-0.15257983863126157
48603,1,1,0,133,0,178,29.581844952669154,17,-12.581844952669154
48604,0,0,0,0,0,223,28.331156890536555,17,-11.331156890536555
48605,0,0,0,0,0,74,14.193568459484084,7,-7.193568459484084
48606,2,0,0,174,0,2571,82.96986192916937,90,7.030138070830631
48607,1,1,0,143,0,939,61.257376007261996,53,-8.257376007261996
48608,0,0,5,0,0,1951,74.75522799955276,80,5.244772000447242
48609,0,0,0,0,0,54,11.632263691843335,12,0.36773630815666536
48610,0,0,0,0,0,893,50.59562089252227,37,-13.59562089252227
48611,0,0,0,74,0,30,9.108943087594193,5,-4.108943087594193
48612,2,0,5,242,0,1945,82.83567048160963,85,2.1643295183903746
48613,0,0,0,0,0,585,42.43538010701371,40,-2.4353801070137067
48614,0,0,0,0,0,1166,55.486440351951025,82,26.513559648048975
48615,0,0,0,12,0,756,44.83314039080068,34,-10.83314039080068
48616,0,0,0,94,0,1694,73.93299498593342,74,0.06700501406658077
48617,0,0,0,0,0,278,29.00817325801139,36,6.991826741988611
48618,1,0,1,100,0,298,37.79842406727601,41,3.2015759327239905
48619,3,0,0,300,0,214,33.34610690974905,44,10.653893090250953
48620,3,0,2,318,0,3117,90.29528843535589,96,5.704711564644114
48621,1,0,0,251,0,2191,79.7606408390436,78,-1.760640839043603
48622,0,0,0,60,0,85,18.097979100751346,33,14.902020899248654
48623,0,0,0,0,0,23,6.799604483224347,1,-5.799604483224347
48624,0,0,3,0,0,1621,74.06427245272091,74,-0.06427245272091398
48625,4,2,1,400,0,486,57.5067137037402,49,-8.506713703740203
48626,0,0,10,49,0,733,66.67832093960817,67,0.3216790603918298
48627,1,1,0,263,0,1688,77.25092303218081,78,0.7490769678191924
48628,0,0,0,0,0,24,6.799604483224347,3,-3.799604483224347
48629,0,0,2,25,0,3054,80.47088212360131,82,1.5291178763986863
48630,2,0,6,200,0,2728,83.17722283426568,80,-3.1772228342656774
48631,0,0,0,0,0,715,45.314961194675526,54,8.685038805324474
48632,0,0,0,89,0,77,16.09975346167362,20,3.9002465383263782
48633,0,0,0,0,0,488,37.50928600680604,54,16.490713993193957
48634,0,0,0,0,0,104,17.939711418381307,49,31.060288581618693
48635,4,1,0,482,0,2988,89.20568962946055,96,6.794310370539449
48636,0,0,0,0,0,409,35.25976826247025,45,9.740231737529747
48637,0,0,0,0,0,21,6.349499843591528,6,-0.34949984359152797
48638,2,1,0,200,0,15,12.50047578594305,7,-5.500475785943051
48639,0,0,0,0,0,249,28.76872946795408,25,-3.7687294679540813
48640,1,0,0,172,0,147,26.304180854243448,27,0.6958191457565519
48641,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48642,0,0,0,49,0,278,29.389967532556298,30,0.6100324674437019
48643,0,0,0,0,0,0,2.6800779457914206,100,97.31992205420858
48644,0,0,0,0,0,206,26.711734999265154,12,-14.711734999265154
48645,0,0,0,0,0,2510,72.81794868418876,65,-7.817948684188764
48646,0,0,0,0,0,342,31.14703142875242,51,19.85296857124758
48647,2,1,0,199,0,1479,58.27902899171902,62,3.7209710082809835
48648,0,0,0,0,0,0,2.6800779457914206,3,0.31992205420857944
48649,0,0,0,0,0,701,45.314961194675526,69,23.685038805324474
48650,0,0,0,0,0,207,26.711734999265154,28,1.288265000734846
48651,0,0,0,0,0,3042,75.72924575844591,91,15.270754241554087
48652,1,0,0,166,0,175,28.766476865936184,24,-4.766476865936184
48653,0,0,0,0,0,369,35.23192169649091,21,-14.231921696490907
48654,8,3,0,781,0,2717,93.01794932278399,94,0.9820506772160087
48655,1,1,0,250,0,1883,74.8892854664023,80,5.110714533597701
48656,0,0,0,0,0,145,21.850337322194,39,17.149662677806
48657,0,0,0,0,0,32,7.99228838649934,7,-0.9922883864993404
48658,0,0,0,87,0,966,54.16209481023418,46,-8.16209481023418
48659,2,0,1,181,0,209,37.41802927911394,47,9.581970720886062
48660,0,0,15,0,0,1418,70.87044415810914,78,7.129555841890863
48661,0,0,3,0,0,43,20.25410570036624,21,0.7458942996337612
48662,0,0,0,0,0,1482,63.653043976048544,41,-22.653043976048544
48663,2,2,2,234,0,3261,88.81341135899135,87,-1.8134113589913454
48664,4,1,1,431,0,2692,87.53279776462541,98,10.467202235374586
48665,0,0,0,28,0,94,18.586263117087057,13,-5.586263117087057
48666,0,0,0,0,0,252,28.76872946795408,26,-2.7687294679540813
48667,0,0,1,63,0,884,58.05611153056827,60,1.9438884694317267
48668,0,0,0,0,0,218,28.308367182263254,18,-10.308367182263254
48669,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48670,0,0,0,0,0,97,16.382716173772195,24,7.617283826227805
48671,4,2,0,294,0,1268,70.64556427783468,68,-2.64556427783468
48672,0,0,0,22,0,427,38.03911454691263,27,-11.039114546912629
48673,0,0,0,0,0,78,15.766521592992202,19,3.233478407007798
48674,1,0,13,114,0,2639,88.3792689748673,86,-2.3792689748673013
48675,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48676,4,0,5,499,0,444,54.9354311017238,59,4.0645688982762
48677,0,0,1,0,0,999,59.219582884584554,76,16.780417115415446
48678,0,0,1,44,0,1038,59.19038483526161,68,8.80961516473839
48679,0,0,0,38,0,24,7.8276161717198285,11,3.1723838282801715
48680,1,1,0,100,0,270,32.0560282153444,41,8.943971784655602
48681,1,0,0,100,0,133,23.183545647927826,19,-4.183545647927826
48682,1,0,0,61,0,177,29.902926161427573,10,-19.902926161427573
48683,1,0,0,97,0,123,24.99960786392054,17,-7.9996078639205415
48684,0,0,0,99,0,661,40.337944322162485,51,10.662055677837515
48685,0,0,0,0,0,595,42.43538010701371,58,15.564619892986293
48686,1,1,14,207,0,1680,83.79039325553788,69,-14.790393255537879
48687,0,0,0,0,0,20,6.349499843591528,0,-6.349499843591528
48688,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
48689,0,0,0,0,0,946,48.69183195084734,70,21.308168049152663
48690,0,0,0,211,0,0,1.089200178937685,0,-1.089200178937685
48691,0,0,0,74,0,1236,59.93173309720815,56,-3.931733097208152
48692,5,0,0,525,0,4767,90.94779813097918,92,1.05220186902082
48693,0,0,0,49,0,475,37.89130387728336,38,0.10869612271663698
48694,0,0,0,9,0,2298,75.22312182865544,76,0.7768781713445634
48695,0,0,0,0,0,39,9.20231494264074,14,4.79768505735926
48696,0,0,4,0,0,1263,71.55730518279756,85,13.442694817202437
48697,2,1,0,378,0,1753,79.91416384285777,95,15.085836157142225
48698,1,1,11,100,0,3728,80.845115704978,85,4.154884295022001
48699,1,1,0,120,0,39,14.2215812322693,10,-4.221581232269299
48700,2,1,1,200,0,158,33.15473419188852,39,5.845265808111478
48701,1,0,0,197,0,901,52.95359145955886,61,8.046408540441142
48702,0,0,0,0,0,47,10.665509456570696,4,-6.665509456570696
48703,1,0,1,100,0,116,26.769225318904997,26,-0.7692253189049971
48704,0,0,0,0,0,76,14.193568459484084,16,1.8064315405159164
48705,0,0,4,60,0,1052,68.30331795714443,65,-3.3033179571444293
48706,0,0,0,53,0,272,29.442065929594825,34,4.5579340704051745
48707,4,1,10,589,0,3615,92.10126655969512,100,7.898733440304881
48708,0,0,0,100,0,482,36.983745937641366,46,9.016254062358634
48709,1,0,0,218,0,500,45.74557963273601,52,6.2544203672639895
48710,0,0,0,64,0,0,1.9395775061784837,0,-1.9395775061784837
48711,0,0,0,0,0,606,43.832536211821086,34,-9.832536211821086
48712,0,0,0,0,0,76,14.193568459484084,2,-12.193568459484084
48713,0,0,0,59,0,25,8.417142992690502,3,-5.417142992690502
48714,0,0,0,40,0,244,28.8856325076531,24,-4.885632507653099
48715,0,0,0,69,0,2122,75.42073386451848,67,-8.420733864518482
48716,1,0,0,100,0,1097,57.04823663412748,78,20.951763365872523
48717,0,0,0,0,0,464,37.32447285565686,47,9.675527144343143
48718,0,0,0,0,0,104,17.939711418381307,30,12.060288581618693
48719,0,0,0,0,0,0,2.6800779457914206,10,7.319922054208579
48720,0,0,0,0,0,544,40.78781101532136,47,6.21218898467864
48721,0,0,0,63,0,0,1.98940594400206,0,-1.98940594400206
48722,7,2,2,728,0,1863,86.97834416156272,100,13.021655838437283
48723,3,1,0,294,0,3518,89.92431470562103,95,5.075685294378971
